target,ohlc4_pct,ohlc4_pct_sma,ohlc4_pct_ema,close_pct,close_pct_sma,close_pct_ema,sma10_pct,sma10_pct_sma,sma10_pct_ema,sma10_above_close,sma10_below_close,sma10_cross_above_close,sma10_cross_below_close,sma20_pct,sma20_pct_sma,sma20_pct_ema,sma20_above_close,sma20_below_close,sma20_cross_above_close,sma20_cross_below_close,sma20_cross_above_sma10,sma20_cross_below_sma10,sma50_pct,sma50_pct_sma,sma50_pct_ema,sma50_above_close,sma50_below_close,sma50_cross_above_close,sma50_cross_below_close,sma50_cross_above_sma20,sma50_cross_below_sma20,ema10_pct,ema10_pct_sma,ema10_pct_ema,ema10_cross_above_close,ema10_cross_below_close,ema10_above_close,ema10_below_close,ema20_pct,ema20_pct_sma,ema20_pct_ema,ema20_above_close,ema20_below_close,ema20_cross_above_close,ema20_cross_below_close,ema20_cross_above_ema10,ema20_cross_below_ema10,ema50_pct,ema50_pct_sma,ema50_pct_ema,ema50_above_close,ema50_below_close,ema50_cross_above_close,ema50_cross_below_close,ema50_cross_above_ema20,ema50_cross_below_ema20,macd_pct,macd_pct_sma,macd_pct_ema,macd_signal_pct,macd_signal_pct_sma,macd_signal_pct_ema,macd_positive,macd_hist_positive,macd_cross_above_signal,macd_cross_below_signal,rsi,rsi_pct,rsi_pct_sma,rsi_pct_ema,rsi_overbought,rsi_oversold,stochrsi_k,stochrsi_d,stochrsi_k_overbought,stochrsi_k_oversold,stochrsi_d_overbought,stochrsi_d_oversold,stochrsi_k_cross_above_d,stochrsi_k_cross_below_d,stochrsi_k_pct,stochrsi_d_pct,stochrsi_k_pct_sma,stochrsi_d_pct_sma,bias,roc_pct,roc_pct_sma,roc_pct_ema,roc_positive,roc_cross_above_zero,roc_cross_below_zero,roc_above_zero,roc_below_zero,cci,cci_pct,cci_pct_sma,cci_pct_ema,cci_overbought,cci_oversold
0.030945173225697786,0.002951842793286641,0.0031849159957150095,0.001940417781515674,0.003374957813027324,0.003105890542244971,0.001738521170335829,0.003064351378957886,0.0014621910160299457,0.001256681884945109,0,1,0,0,0.00030782385634875453,-0.0012729488123121024,-0.0009748087528559106,0,1,0,0,0,0,-0.00027476762031142243,-0.0006399167297810093,-0.0004452763386435461,1,0,0,0,0,0,0.0017156454848978875,0.0012515939889552908,0.0009441169035324933,0,0,0,1,0.0008879637228547121,0.00019079870089744322,0.0001459983929822931,0,1,0,0,0,1,0.0001590589730537939,-0.0002190424650522327,-0.00018817541682142975,0,1,0,0,0,0,-0.4605596658464438,-0.19430364213085263,-0.20369403028585675,0.04240269185834977,1.0877822246028548,0.6493993093611659,0,0,0,0,54.238100976549845,0.03392948893983028,0.04020416399092096,0.023274418541680327,0,0,97.62669569563776,93.86450392437239,1,0,1,0,0,0,0.031513853913736734,0.03746758709822995,0.10098526421356882,0.094029538114687,0.009745009927892179,32.90383791393807,3.2181559417466588,17.12145368956673,1,0,0,1,0,113.41256366723276,0.08166313668483283,0.7512165042962315,0.35998130182995675,1,0
0.029530201342281792,0.0005045408678103769,0.0032961286971996294,0.0016793492517510745,0.0023545240497813147,0.0032372846745904347,0.0018505216938713718,0.003190767141887374,0.0020464831747128986,0.0016083337498437027,0,1,0,0,0.0002906330672047819,-0.001058209560754253,-0.0007447284219357847,0,1,0,0,0,0,-0.00016758727945509477,-0.0005714182874652862,-0.00039478741879110034,1,0,0,0,0,0,0.0018327004882048303,0.0016071671027219291,0.0011056775552911,0,0,0,1,0.001028813317979882,0.00047668685088797513,0.00030651019752730925,0,1,0,0,0,0,0.0002454911033440421,-8.620235027912981e-05,-0.00010932695860952575,0,1,0,0,0,0,-0.851004869300044,-0.2805185790926502,-0.3213869101066181,0.03178828038072967,1.1071834832117862,0.5371063950010866,0,0,0,0,55.494174386365216,0.023158506422605862,0.04085122457770397,0.023253343610939517,0,0,98.5813862550407,96.95072581568202,1,0,1,0,0,0,0.009778990803696708,0.03287954191710463,0.1001655122751024,0.09560187819411413,0.013128301689418809,4.335874335874235,2.986173569956692,14.796802897986277,1,0,0,1,0,94.71413160733424,-0.1648709054383265,0.7414863724223283,0.2645536277811779,0,0
0.030728122912491607,0.002773575390822014,0.0025312767521755153,0.0018782994588548815,0.004697986577181235,0.002043881669106895,0.0023682425817458923,0.002030182039655992,0.0021079072358410667,0.0016850334389004824,0,1,0,0,0.0017262006494613846,-0.0007012592571934651,-0.00029546859077266295,0,1,0,0,0,0,-0.0001542061400863215,-0.0005161750613608684,-0.0003510453681175041,0,1,0,1,0,0,0.0023579501811370474,0.0016841291267161828,0.0013333634872630903,0,0,0,1,0.0013816702606777032,0.0006250938282208352,0.0005019938453728354,0,1,0,0,0,0,0.00042114869463527604,-3.4216418362653654e-06,-1.2876839837743596e-05,0,1,0,0,0,0,-6.777645782814812,-0.946277931146551,-1.495252159689926,0.06657522293876306,1.1829552728842845,0.4515552728079368,1,0,0,0,57.9784389497711,0.04476622259680396,0.021503626397213937,0.027164776153823962,0,0,100.0,98.73602731689284,1,0,1,0,0,0,0.01439027993874209,0.018414524349255057,0.053827371638137056,0.07928854051139406,0.018500588774041704,-37.214462863855836,14.718240241404846,5.340209123105891,1,0,0,1,0,98.27599130499894,0.037606423003818,0.854205476378495,0.22329049963983974,0,0
0.03703703703703698,0.005531807895398533,0.002448390840666714,0.002542573720044636,0.0010020040080158665,0.002553080024918708,0.002119835568340433,0.0025325859390830097,0.0021611451379536907,0.0018391338934791238,0,1,0,0,0.0022691986145946252,-0.00025578423173292506,0.0001708345374759349,0,1,0,0,0,0,-0.0003553993884447548,-0.00046165496017864794,-0.00035183700817700424,0,1,0,0,0,0,0.0021088047323283288,0.0018401553469307164,0.001474352804547679,0,0,0,1,0.0013450376106209916,0.0008077775456984404,0.0006552745299634093,0,1,0,0,0,0,0.0004441622686961466,9.596085076309934e-05,7.0221179895691e-05,0,1,0,0,0,0,0.99266692282996,-0.8385149309562904,-1.0429032355954013,0.011496841509745614,1.3031349017098708,0.37154464893553835,1,0,0,0,58.51284642448764,0.009217348455682117,0.026281907049478293,0.023901607481434536,0,0,100.0,99.52712875168027,1,0,1,0,0,0,0.0,0.008012287472822788,0.02754860349112246,0.05454808783653599,0.01978798586572439,25.513347022586984,12.979991894201811,9.008052377557,1,0,0,1,0,122.74500803304879,0.24898264981230667,0.22873408764765796,0.22796179967119734,1,0
0.0367671414375621,0.002333916812536474,0.0020070302158048726,0.002504636100497697,0.007340674007340731,0.0017471063578909595,0.0030690789208859415,0.0017514904510087526,0.0021745320078695673,0.0018231987221208744,0,1,0,0,0.0016852784965275536,7.234969653431289e-05,0.0004461879845762292,0,1,0,0,0,0,-7.378836156313184e-05,-0.00040760422333727673,-0.00030128270879266377,0,1,0,0,0,0,0.0030690616876958288,0.0018215070987846805,0.001764299874210979,0,0,0,1,0.001923337122644142,0.0008977247305495539,0.0008858313649962699,0,1,0,0,0,0,0.0007175554487919289,0.00016097615238191976,0.00018791831969500698,0,1,0,0,0,0,0.6916493872499447,-0.7472790685835942,-0.7275300314417019,0.09030633472122851,0.0951991606162473,0.320410409987482,1,0,0,0,62.299325583501165,0.0647119289248741,0.01680879143618893,0.03132166592569627,0,0,100.0,100.0,1,0,1,0,0,1,0.0,0.004751179444747677,0.003897587196498675,0.02492418755789997,0.027233585908156943,-31.71823390630273,11.860128824780734,1.6032730532188664,1,0,0,1,0,141.4065303193391,0.15203487771385182,0.033277887458749336,0.21415690476986177,1,0
0.029860650298606517,0.0029937629937630827,0.001873726443916246,0.0025935682629095853,-0.001656177542232573,0.0019859375419892466,0.0022099413821371205,0.0019837934164956827,0.0021461228126488097,0.0018523977574617487,0,1,0,0,0.002124296857740182,0.000456545168604483,0.000751298688787857,0,1,0,0,0,0,-0.00017442172489656738,-0.000352889092906572,-0.00027821707535700984,0,1,0,0,0,0,0.002198098272019111,0.0018504285388000862,0.0018431723101760937,0,0,0,1,0.0015762139854642587,0.001001698675026763,0.0010113554778086314,0,1,0,0,0,0,0.0006228325643966581,0.00023267085799333342,0.000266993636913489,0,1,0,0,0,1,0.2669188716178823,-0.7019312971725099,-0.5467211399763229,-0.026175248690704866,0.05071192772221885,0.2573948356823571,1,1,1,0,60.938060925181674,-0.021850391566357485,0.018349520670987617,0.02165401910895922,0,0,97.24909084227339,99.08303028075784,1,0,1,0,0,1,-0.02750909157726611,-0.009169697192421555,0.004066791585295648,0.010518157683361052,0.025009156071783778,13.922295978133615,9.059123628842368,3.8430954032033657,1,0,0,1,0,136.1783929257977,-0.036972390042628644,0.023685652120493162,0.1684970329857726,1,0
0.020502645502645578,0.0011607661056296514,0.002741619239645621,0.0023330587797677793,0.0033178500331785266,0.0028930186535981338,0.0024113793186901033,0.0028859060402686154,0.0023490030491496007,0.002040308354335724,0,1,0,0,0.0018823768823770237,0.0008185477631454275,0.0009569492694404328,0,1,0,0,0,0,-0.00010064547296662063,-0.00028138375420049265,-0.00024593132946784815,0,1,0,0,0,0,0.002403698895357076,0.002040410670894488,0.001945086234754454,0,0,0,1,0.001744563920820008,0.0011827121139577734,0.0011446661038106997,0,1,0,0,0,0,0.0007301312394889514,0.00033723581215721054,0.00035120047374539125,0,1,0,0,0,0,0.22000003907058008,-0.6689617095828686,-0.4073172892405223,-0.01360979280633734,0.04849217143978968,0.20812126686623084,1,1,0,0,62.693780473372705,0.028811542762193554,0.026609138247171992,0.022955387045910915,0,0,97.24909084227339,98.16606056151564,1,0,1,0,0,0,0.0,-0.00925455869328895,0.007610173334526548,0.004999399005438709,0.027482651821068682,46.606131231899894,19.96306602831735,11.618192826602735,1,0,0,1,0,131.0801855533461,-0.037437711393977,0.07816519293884805,0.1310543521894545,1,0
-0.0006525285481239207,0.00877846790890291,0.0031683638090702626,0.0035049513487014393,0.013558201058201158,0.0035681035654087203,0.004438074180419386,0.0035802716991233385,0.0025186288899762045,0.0023203016897516537,0,1,0,0,0.002742091098359767,0.0011934429032213422,0.0012815205110621296,0,1,0,0,0,0,0.00012078672419701952,-0.0002030590883250971,-0.00017925531971059946,0,1,0,0,0,0,0.0044536747375520935,0.002320522024032634,0.0024011932352631157,0,0,0,1,0.002888286567476861,0.0014126821904040909,0.0014616880062954564,0,1,0,0,0,0,0.001242185108997651,0.00046528932321792115,0.000513197680154893,0,1,0,0,0,0,0.3528009967863266,-0.6121340423175641,-0.2691139645083679,0.16969300154587286,0.04929370813289917,0.20113430953525663,1,1,0,0,68.87149872959276,0.09853797632835137,0.02965585976547529,0.03669767600635464,0,0,97.24909084227339,97.24909084227339,1,0,1,0,0,0,0.0,-0.009341005577662265,0.010908061656368605,0.007315219618651936,0.04002714589614076,23.577370001729747,10.24501935642706,13.792588676625828,1,0,0,1,0,174.76214746856854,0.3332461098588013,0.04451795268166172,0.16781648994751755,1,0
0.0009778357235985524,0.0077169362121336516,0.0036689169456200154,0.0042707667784163865,0.0009787928221860476,0.003463143091035026,0.0038091139334678697,0.0034674757443402537,0.002680748455657489,0.0025288787905859444,0,1,0,0,0.002667071791495834,0.001548979751480406,0.0015334389256864394,0,1,0,0,0,0,0.00025496339933295253,-0.00012801271625122456,-0.00010030646170268091,0,1,0,0,0,0,0.003809271992093022,0.0025293089814385494,0.002657207554686735,0,0,0,1,0.0027014544797805407,0.0016101799359059532,0.0016871000923836534,0,1,0,0,0,0,0.001231542038398148,0.000584181250243665,0.0006438057452900302,0,1,0,0,0,0,0.2049860380623001,-0.5648645260071333,-0.18291396404097368,0.048426391127180723,0.04378993438459324,0.17336923346106098,1,1,0,0,69.2724548098949,0.005821799840256103,0.028349280187130878,0.031083880339791266,0,0,100.00000000000007,98.16606056151564,1,0,1,0,0,0,0.0282872480750318,0.009429082691677415,0.011603598824566552,0.009892281748253805,0.03867288210630493,-3.0004918839155015,10.150405969347563,10.73930130198195,1,0,0,1,0,165.60261048450053,-0.05241144673914799,0.0511820128591257,0.12777504691357833,1,0
-0.01944264419961106,0.0015478615071284896,0.003629347848741182,0.003775693092727678,0.005867014341590648,0.004083582716827028,0.004183277644035647,0.004086786058411285,0.002857360990923219,0.0028121346574632787,0,1,0,0,0.003215542349197742,0.001891051366330765,0.0018392759117794033,0,1,0,0,0,0,0.0003286847912851165,-5.963810729088248e-05,-2.2308052068535915e-05,0,1,0,0,0,0,0.004189795945788832,0.002813870241707406,0.0029358599894325705,0,0,0,1,0.0030106527023276985,0.0018487993690646798,0.0019277460214643888,0,1,0,0,0,0,0.0014188034247142323,0.0007232910864516829,0.0007847144142762487,0,1,0,0,0,0,0.18192075976307032,-0.5178267302581235,-0.11658037789478386,0.053396014768348765,0.0474299737353191,0.1515559209714769,1,1,0,0,71.63337945309165,0.034081723387396456,0.03211861460916364,0.031628942712083115,1,0,100.00000000000007,99.08303028075788,1,0,1,0,0,0,0.0,0.009341005577662154,0.0056461281153941,0.009252994708812756,0.04175538821085434,18.309146135673448,9.323481396578298,12.115636726289495,1,0,0,1,0,142.34716644355228,-0.140429211670699,0.04214115317887977,0.07901063626189153,1,0
